especie,lon,lat,pais,estado,data_evento,tipo_registro,instituicao,colecao,numero_catalogo,incerteza_m,fonte
"Bradypus variegatus Schinz, 1825",-75.411332,9.609178,Colombia,Sucre,2019-09-13T18:22:34,HUMAN_OBSERVATION,iNaturalist,Observations,125167846,1590,GBIF
"Bradypus variegatus Schinz, 1825",-44.909372,-23.278868,Brazil,São Paulo,2019-09-25T12:16,HUMAN_OBSERVATION,iNaturalist,Observations,304192327,8688,GBIF
"Bradypus variegatus Schinz, 1825",-84.121628,10.411853,Costa Rica,Heredia,2019-09-07T18:18:32,HUMAN_OBSERVATION,iNaturalist,Observations,321017901,16,GBIF
"Bradypus variegatus Schinz, 1825",-83.697973,9.124244,Costa Rica,Puntarenas,2019-09-17T11:01,HUMAN_OBSERVATION,iNaturalist,Observations,325918838,218,GBIF
"Bradypus variegatus Schinz, 1825",-77.870599,8.392866,Panama,Darién,2019-09-27T10:00,HUMAN_OBSERVATION,iNaturalist,Observations,331202356,63,GBIF
"Bradypus variegatus trivittatus Cornalia, 1849",-48.437515,-1.425161,Brazil,Pará,2019-10-06,HUMAN_OBSERVATION,iNaturalist,Observations,33971240,122,GBIF
"Bradypus variegatus Schinz, 1825",-84.145858,9.391383,Costa Rica,Puntarenas,2019-10-05,HUMAN_OBSERVATION,iNaturalist,Observations,34039820,4,GBIF
"Bradypus variegatus Schinz, 1825",-82.158111,9.273247,Panama,Bocas del Toro,2019-10-11T15:01:54Z,HUMAN_OBSERVATION,iNaturalist,Observations,34356259,5,GBIF
"Bradypus variegatus Schinz, 1825",-79.62084,0.957202,Ecuador,Esmeraldas,2019-10-13T14:10,HUMAN_OBSERVATION,iNaturalist,Observations,34483066,1953,GBIF
"Bradypus variegatus trivittatus Cornalia, 1849",-48.42036,-1.426124,Brazil,Pará,2019-10-05,HUMAN_OBSERVATION,iNaturalist,Observations,33940329,2,GBIF
"Bradypus variegatus Schinz, 1825",-73.489227,-4.507745,Peru,Loreto,2019-10-22T11:08:07,HUMAN_OBSERVATION,iNaturalist,Observations,34853888,5,GBIF
"Bradypus variegatus brasiliensis Blainville, 1840",-46.772035,-23.457291,Brazil,São Paulo,2019-10-19T20:11,HUMAN_OBSERVATION,iNaturalist,Observations,34611129,110,GBIF
"Bradypus variegatus Schinz, 1825",-82.256616,9.352711,Panama,Bocas del Toro,2019-10-27T08:14:03,HUMAN_OBSERVATION,iNaturalist,Observations,34987806,263,GBIF
"Bradypus variegatus Schinz, 1825",-84.144737,9.382658,Costa Rica,Puntarenas,2019-10-19T12:27:40,HUMAN_OBSERVATION,iNaturalist,Observations,34992816,88,GBIF
"Bradypus variegatus Schinz, 1825",-79.552892,9.003383,Panama,Panamá,2019-10-29T06:31:35,HUMAN_OBSERVATION,iNaturalist,Observations,35042487,951,GBIF
"Bradypus variegatus Schinz, 1825",-80.13913,8.623588,Panama,Coclé,2019-10-31T16:14:10,HUMAN_OBSERVATION,iNaturalist,Observations,35151977,NA,GBIF
"Bradypus variegatus trivittatus Cornalia, 1849",-48.439084,-1.424557,Brazil,Pará,2019-10-05T17:49,HUMAN_OBSERVATION,iNaturalist,Observations,33932439,211,GBIF
"Bradypus variegatus Schinz, 1825",-84.142861,9.385011,Costa Rica,Puntarenas,2019-10-05,HUMAN_OBSERVATION,iNaturalist,Observations,35679240,48,GBIF
"Bradypus variegatus Schinz, 1825",-79.546783,8.98532,Panama,Panamá,2019-10-19T10:49:24,HUMAN_OBSERVATION,iNaturalist,Observations,35873456,5,GBIF
"Bradypus variegatus Schinz, 1825",-79.767404,9.131474,Panama,Colón,2019-10-22T07:07:10,HUMAN_OBSERVATION,iNaturalist,Observations,36766315,64460,GBIF
"Bradypus variegatus Schinz, 1825",-82.255993,9.352246,Panama,Bocas del Toro,2019-10-06T15:40:02,HUMAN_OBSERVATION,iNaturalist,Observations,34026812,66,GBIF
"Bradypus variegatus Schinz, 1825",-76.181111,9.386944,Colombia,Córdoba,2019-10-12T12:40,HUMAN_OBSERVATION,iNaturalist,Observations,38346229,2140,GBIF
"Bradypus variegatus Schinz, 1825",-84.123615,10.415668,Costa Rica,Heredia,2019-10-26T11:11:39,HUMAN_OBSERVATION,iNaturalist,Observations,39384911,368,GBIF
"Bradypus variegatus trivittatus Cornalia, 1849",-48.444298,-1.425962,Brazil,Pará,2019-10-05T17:50,HUMAN_OBSERVATION,iNaturalist,Observations,36880425,211,GBIF
"Bradypus variegatus Schinz, 1825",-61.944418,-20.022504,Bolivia (Plurinational State of),Santa Cruz,2019-10-12T10:56:31,HUMAN_OBSERVATION,iNaturalist,Observations,40956529,140179,GBIF
"Bradypus variegatus infuscatus Wagler, 1831",-71.391659,-12.789599,Peru,Madre de Dios,2019-10-17T12:26,HUMAN_OBSERVATION,iNaturalist,Observations,72830561,22,GBIF
"Bradypus variegatus Schinz, 1825",-79.590048,8.897238,Panama,Panamá Oeste,2019-10-24T16:07:53,HUMAN_OBSERVATION,iNaturalist,Observations,34858622,244,GBIF
"Bradypus variegatus Schinz, 1825",-79.592578,8.901523,Panama,Panamá Oeste,2019-10-21T15:28,HUMAN_OBSERVATION,iNaturalist,Observations,34721640,31,GBIF
"Bradypus variegatus Schinz, 1825",-83.730645,9.177816,Costa Rica,Puntarenas,2019-10-07T18:23Z,HUMAN_OBSERVATION,iNaturalist,Observations,98650999,NA,GBIF
"Bradypus variegatus trivittatus Cornalia, 1849",-48.444298,-1.425962,Brazil,Pará,2019-10-05T17:46,HUMAN_OBSERVATION,iNaturalist,Observations,36880420,211,GBIF
"Bradypus variegatus trivittatus Cornalia, 1849",-48.444298,-1.425962,Brazil,Pará,2019-10-05T17:49,HUMAN_OBSERVATION,iNaturalist,Observations,36880424,211,GBIF
"Bradypus variegatus Schinz, 1825",-83.938019,10.162161,Costa Rica,San José,2019-10-26T10:44,HUMAN_OBSERVATION,iNaturalist,Observations,119765358,50,GBIF
"Bradypus variegatus Schinz, 1825",-59.906183,-8.346386,Brazil,Amazonas,2019-10-17T15:55,HUMAN_OBSERVATION,iNaturalist,Observations,185012557,368474,GBIF
"Bradypus variegatus Schinz, 1825",-46.198333,-23.879444,Brazil,São Paulo,2019-10-30T15:40:15,HUMAN_OBSERVATION,iNaturalist,Observations,242085380,NA,GBIF
"Bradypus variegatus Schinz, 1825",-79.649168,9.077609,Panama,Panamá,2019-10-11T11:03,HUMAN_OBSERVATION,iNaturalist,Observations,246304778,210,GBIF
"Bradypus variegatus Schinz, 1825",-84.220922,9.82194,Costa Rica,NA,2019-10-02,OCCURRENCE,NA,NA,NA,NA,GBIF
"Bradypus variegatus trivittatus Cornalia, 1849",-48.444298,-1.425962,Brazil,Pará,2019-10-05T17:46,HUMAN_OBSERVATION,iNaturalist,Observations,36880419,211,GBIF
"Bradypus variegatus trivittatus Cornalia, 1849",-48.444298,-1.425962,Brazil,Pará,2019-10-05T17:46,HUMAN_OBSERVATION,iNaturalist,Observations,36880418,211,GBIF
"Bradypus variegatus Schinz, 1825",-39.230302,-16.354523,Brazil,Bahia,2019-10-10T09:41,HUMAN_OBSERVATION,iNaturalist,Observations,321837457,2521,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-34.855044,-7.882082,Brazil,Pernambuco,2019-11-13T11:01,HUMAN_OBSERVATION,iNaturalist,Observations,35921761,31,GBIF
"Bradypus variegatus Schinz, 1825",-83.789295,10.220615,Costa Rica,Limón,2019-11-21T09:13:34Z,HUMAN_OBSERVATION,iNaturalist,Observations,35936243,10069,GBIF
"Bradypus variegatus Schinz, 1825",-83.507121,10.541938,Costa Rica,Limón,2019-11-21T15:29:09Z,HUMAN_OBSERVATION,iNaturalist,Observations,35938587,732,GBIF
"Bradypus variegatus Schinz, 1825",-79.718617,9.132707,Panama,Colón,2019-11-25T17:33:40,HUMAN_OBSERVATION,iNaturalist,Observations,36087871,8,GBIF
"Bradypus variegatus Schinz, 1825",-84.164024,9.397144,Costa Rica,Puntarenas,2019-11-04T12:18:48,HUMAN_OBSERVATION,iNaturalist,Observations,36014982,45,GBIF
"Bradypus variegatus Schinz, 1825",-84.094533,10.151909,Costa Rica,Heredia,2019-11-09T13:27,HUMAN_OBSERVATION,iNaturalist,Observations,36338968,210,GBIF
"Bradypus variegatus Schinz, 1825",-84.145714,9.391292,Costa Rica,Puntarenas,2019-11-23T15:38:31,HUMAN_OBSERVATION,iNaturalist,Observations,38256185,65,GBIF
"Bradypus variegatus Schinz, 1825",-79.056519,0.121934,Ecuador,Pichincha,2019-11-08,HUMAN_OBSERVATION,iNaturalist,Observations,35469425,3976,GBIF
"Bradypus variegatus Schinz, 1825",-79.77182,8.877252,Panama,Panamá Oeste,2019-11-29T20:56,HUMAN_OBSERVATION,iNaturalist,Observations,42421408,68,GBIF
"Bradypus variegatus Schinz, 1825",-79.77182,8.877252,Panama,Panamá Oeste,2019-11-29T20:54,HUMAN_OBSERVATION,iNaturalist,Observations,42421407,68,GBIF
"Bradypus variegatus Schinz, 1825",-82.152021,8.941825,Panama,Bocas del Toro,2019-11-30,HUMAN_OBSERVATION,iNaturalist,Observations,46282076,61,GBIF
"Bradypus variegatus Schinz, 1825",-82.578824,9.3558229999999991,Panama,Bocas del Toro,2019-11-30,HUMAN_OBSERVATION,iNaturalist,Observations,46393024,31,GBIF
"Bradypus variegatus Schinz, 1825",-76.975789,-0.333249,Ecuador,Orellana,2019-11-19T11:31,HUMAN_OBSERVATION,iNaturalist,Observations,48741291,122,GBIF
"Bradypus variegatus Schinz, 1825",-79.707983,9.122228,Panama,Panama,2019-11-10,HUMAN_OBSERVATION,NA,NA,NA,10,GBIF
"Bradypus variegatus Schinz, 1825",-69.177681,-12.598908,Peru,Madre de Dios,2019-11-21,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-83.999359,10.469556,Costa Rica,Heredia,2019-11-18,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-84.008571,10.434844,Costa Rica,Heredia,2019-11-25,HUMAN_OBSERVATION,NA,NA,NA,10,GBIF
"Bradypus variegatus Schinz, 1825",-83.999252,10.469522,Costa Rica,Heredia,2019-11-18,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-79.673584,9.086335,Panama,Panama,2019-11-29,HUMAN_OBSERVATION,NA,NA,NA,10,GBIF
"Bradypus variegatus Schinz, 1825",-82.353075,8.675946,Panama,Chiriquí,2019-11-14T10:34:06,HUMAN_OBSERVATION,iNaturalist,Observations,57255802,NA,GBIF
"Bradypus variegatus Schinz, 1825",-66.815226,10.507925,Venezuela (Bolivarian Republic of),Miranda,2019-11-10T07:23,HUMAN_OBSERVATION,iNaturalist,Observations,61803278,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.653581,10.470094,Costa Rica,Alajuela,2019-11-19T14:29:47,HUMAN_OBSERVATION,iNaturalist,Observations,64576978,NA,GBIF
"Bradypus variegatus Schinz, 1825",-73.247714,4.680975,Colombia,Cundinamarca,2019-11-30,HUMAN_OBSERVATION,Ecopetrol S.A,NA,NA,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.731598,10.455647,Costa Rica,Alajuela,2019-11-13T18:22:05,HUMAN_OBSERVATION,iNaturalist,Observations,97992795,50,GBIF
"Bradypus variegatus Schinz, 1825",-79.408139,9.218184,Panama,Panamá,2019-11-28T13:00,HUMAN_OBSERVATION,iNaturalist,Observations,103262945,NA,GBIF
"Bradypus variegatus Schinz, 1825",-83.599045,8.493715,Costa Rica,Puntarenas,2019-11-23,HUMAN_OBSERVATION,iNaturalist,Observations,37292587,244,GBIF
"Bradypus variegatus Schinz, 1825",-82.955483,8.797877,Costa Rica,Puntarenas,2019-11-10T09:39,HUMAN_OBSERVATION,iNaturalist,Observations,37665949,NA,GBIF
"Bradypus variegatus Schinz, 1825",-75.978544,8.499458,Colombia,Córdoba,2019-11-13/2019-11-24,HUMAN_OBSERVATION,HOCOL S.A. (HOCOL),NA,NA,71,GBIF
"Bradypus variegatus Schinz, 1825",-75.94038,8.581998,Colombia,Córdoba,2019-11-13/2019-11-24,HUMAN_OBSERVATION,HOCOL S.A. (HOCOL),NA,NA,71,GBIF
"Bradypus variegatus Schinz, 1825",-75.961928,8.704296,Colombia,Córdoba,2019-11-13/2019-11-24,HUMAN_OBSERVATION,HOCOL S.A. (HOCOL),NA,NA,71,GBIF
"Bradypus variegatus Schinz, 1825",-73.577847,7.605,Colombia,Santander,2019-11-15,HUMAN_OBSERVATION,Parex Resources (Colombia) AG Sucursal,NA,NA,NA,GBIF
"Bradypus variegatus Schinz, 1825",-34.877217,-7.114047,Brazil,Paraíba,2019-11-22T09:24,HUMAN_OBSERVATION,iNaturalist,Observations,230742090,212,GBIF
"Bradypus variegatus Schinz, 1825",-84.552312,10.400218,Costa Rica,Alajuela,2019-11-23T09:16:33,HUMAN_OBSERVATION,iNaturalist,Observations,267300419,372,GBIF
"Bradypus variegatus Schinz, 1825",-70.069219,-4.116139,Peru,Loreto,2019-11-28T09:35,HUMAN_OBSERVATION,iNaturalist,Observations,271893716,4786,GBIF
"Bradypus variegatus Schinz, 1825",-78.781429,0.850687,Ecuador,Esmeraldas,2019-11-16T07:53,HUMAN_OBSERVATION,iNaturalist,Observations,340787484,500,GBIF
"Bradypus variegatus Schinz, 1825",-80.782127,8.537981,Panama,Coclé,2019-12-01T14:53,HUMAN_OBSERVATION,iNaturalist,Observations,36275839,418778,GBIF
"Bradypus variegatus Schinz, 1825",-83.645234,8.706327,Costa Rica,Puntarenas,2019-12-05T13:35,HUMAN_OBSERVATION,iNaturalist,Observations,36387626,244,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-34.960003,-8.079028,Brazil,Pernambuco,2019-12-03T17:26,HUMAN_OBSERVATION,iNaturalist,Observations,36406854,31,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-34.960861,-8.077966,Brazil,Pernambuco,2019-12-03T17:00,HUMAN_OBSERVATION,iNaturalist,Observations,36406846,31,GBIF
"Bradypus variegatus Schinz, 1825",-82.257175,9.353019,Panama,Bocas del Toro,2019-12-06T12:53,HUMAN_OBSERVATION,iNaturalist,Observations,36501419,NA,GBIF
"Bradypus variegatus Schinz, 1825",-59.89815,-3.657871,Brazil,Amazonas,2019-12-06T09:04,HUMAN_OBSERVATION,iNaturalist,Observations,36754870,377,GBIF
"Bradypus variegatus Schinz, 1825",-84.652846,10.469997,Costa Rica,Alajuela,2019-12-15T13:26:20Z,HUMAN_OBSERVATION,iNaturalist,Observations,36687281,136,GBIF
"Bradypus variegatus Schinz, 1825",-85.058415,10.731291,Costa Rica,Alajuela,2019-12-14,HUMAN_OBSERVATION,iNaturalist,Observations,36662392,1429,GBIF
"Bradypus variegatus Schinz, 1825",-79.718386,9.132482,Panama,Colón,2019-12-10T10:32,HUMAN_OBSERVATION,iNaturalist,Observations,36777014,39,GBIF
"Bradypus variegatus Schinz, 1825",-79.144,9.321,Panama,Panamá,2019-12-13T11:29,HUMAN_OBSERVATION,iNaturalist,Observations,36627347,15,GBIF
"Bradypus variegatus Schinz, 1825",-84.142055,9.383186,Costa Rica,Puntarenas,2019-12-20T20:23:02Z,HUMAN_OBSERVATION,iNaturalist,Observations,36827191,711,GBIF
"Bradypus variegatus Schinz, 1825",-75.43257,9.109622,Colombia,Córdoba,2019-12-12T11:02:16,HUMAN_OBSERVATION,iNaturalist,Observations,36939329,101,GBIF
"Bradypus variegatus Schinz, 1825",-83.511876,8.836418,Costa Rica,Puntarenas,2019-12-07T09:10,HUMAN_OBSERVATION,iNaturalist,Observations,36821967,17135,GBIF
"Bradypus variegatus Schinz, 1825",-70.18832,-3.894609,Colombia,Amazonas,2019-12-14T11:51,HUMAN_OBSERVATION,iNaturalist,Observations,36811959,4,GBIF
"Bradypus variegatus Schinz, 1825",-83.536319,8.810682,Costa Rica,Puntarenas,2019-12-17T15:48:14,HUMAN_OBSERVATION,iNaturalist,Observations,36885589,609,GBIF
"Bradypus variegatus Schinz, 1825",-79.548678,8.963332,Panama,Panamá,2019-12-23T09:07,HUMAN_OBSERVATION,iNaturalist,Observations,36883153,201,GBIF
"Bradypus variegatus Schinz, 1825",-76.181387,9.121622,Colombia,Córdoba,2019-12-17T07:11,HUMAN_OBSERVATION,iNaturalist,Observations,36896724,NA,GBIF
"Bradypus variegatus Schinz, 1825",-82.823242,9.742907,Costa Rica,Limón,2019-12-23T11:40,HUMAN_OBSERVATION,iNaturalist,Observations,36939399,1683,GBIF
"Bradypus variegatus Schinz, 1825",-79.689562,9.512305,Panama,Colón,2019-12-31T08:19:22,HUMAN_OBSERVATION,iNaturalist,Observations,37148509,NA,GBIF
"Bradypus variegatus Schinz, 1825",-82.818729,9.71958,Costa Rica,Limón,2019-12-27T14:58,HUMAN_OBSERVATION,iNaturalist,Observations,37062922,487,GBIF
"Bradypus variegatus Schinz, 1825",-79.68947,9.512246,Panama,Colón,2019-12-31T08:18,HUMAN_OBSERVATION,iNaturalist,Observations,37174842,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.141261,9.384038,Costa Rica,Puntarenas,2019-12-14T16:09,HUMAN_OBSERVATION,iNaturalist,Observations,36891172,1111,GBIF
"Bradypus variegatus Schinz, 1825",-84.769428,10.895155,Costa Rica,Alajuela,2019-12-25T18:06:57,HUMAN_OBSERVATION,iNaturalist,Observations,37002398,13423,GBIF
"Bradypus variegatus Schinz, 1825",-84.001412,10.437739,Costa Rica,Heredia,2019-12-14T13:34,HUMAN_OBSERVATION,iNaturalist,Observations,37004620,2988,GBIF
"Bradypus variegatus Schinz, 1825",-84.571613,10.470872,Costa Rica,Alajuela,2019-12-27T11:09,HUMAN_OBSERVATION,iNaturalist,Observations,37119924,2168,GBIF
"Bradypus variegatus Schinz, 1825",-79.549247,8.95483,Panama,Panamá,2019-12-28T08:59:10,HUMAN_OBSERVATION,iNaturalist,Observations,37354373,100,GBIF
"Bradypus variegatus Schinz, 1825",-79.549155,8.953997,Panama,Panamá,2019-12-28T10:32:35,HUMAN_OBSERVATION,iNaturalist,Observations,37354258,65,GBIF
"Bradypus variegatus Schinz, 1825",-82.415376,9.57296,Panama,Bocas del Toro,2019-12-09T07:54:56,HUMAN_OBSERVATION,iNaturalist,Observations,36557007,31236,GBIF
"Bradypus variegatus Schinz, 1825",-69.066323,-12.571993,Peru,Madre de Dios,2019-12-10T06:14:08,HUMAN_OBSERVATION,iNaturalist,Observations,38351687,8415,GBIF
"Bradypus variegatus Schinz, 1825",-84.00369,10.434699,Costa Rica,Heredia,2019-12-28T14:32,HUMAN_OBSERVATION,iNaturalist,Observations,40779281,8,GBIF
"Bradypus variegatus Schinz, 1825",-79.659805,9.074298,Panama,Panamá,2019-12-22T19:25:52,HUMAN_OBSERVATION,iNaturalist,Observations,41451955,263,GBIF
"Bradypus variegatus Schinz, 1825",-83.513919,10.553194,Costa Rica,Limón,2019-12-29T11:45,HUMAN_OBSERVATION,iNaturalist,Observations,50902722,61,GBIF
"Bradypus variegatus Schinz, 1825",-83.508245,10.54714,Costa Rica,Limón,2019-12-29T11:58,HUMAN_OBSERVATION,iNaturalist,Observations,50902729,122,GBIF
"Bradypus variegatus Schinz, 1825",-66.974064,10.359483000000001,Venezuela (Bolivarian Republic of),Miranda,2019-12-28T20:48,HUMAN_OBSERVATION,iNaturalist,Observations,49997982,15,GBIF
"Bradypus variegatus Schinz, 1825",-84.616525,10.475405,Costa Rica,Alajuela,2019-12-08T08:47:28,HUMAN_OBSERVATION,iNaturalist,Observations,51689517,NA,GBIF
"Bradypus variegatus Schinz, 1825",-79.698257,9.116251,Panama,Panama,2019-12-02,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-83.369461,10.073027,Costa Rica,Limón,2019-12-28,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-84.143051,9.38604,Costa Rica,Puntarenas,2019-12-07,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-63.07036,-17.765165,Bolivia (Plurinational State of),Santa Cruz,2019-12-14,HUMAN_OBSERVATION,NA,NA,NA,10,GBIF
"Bradypus variegatus Schinz, 1825",-84.143387,9.386227,Costa Rica,Puntarenas,2019-12-07,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-84.653999,10.470314,Costa Rica,Alajuela,2019-12-28,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-84.002838,10.435187,Costa Rica,Heredia,2019-12-27,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-83.728729,10.205489,Costa Rica,Limón,2019-12-28,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-84.142235,9.384007,Costa Rica,Puntarenas,2019-12-07,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-84.143417,9.386209,Costa Rica,Puntarenas,2019-12-07,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-83.515134,10.557142,Costa Rica,Limón,2019-12-30T15:51,HUMAN_OBSERVATION,iNaturalist,Observations,57059116,4,GBIF
"Bradypus variegatus trivittatus Cornalia, 1849",-44.217865,-2.527928,Brazil,Maranhão,2019-12-18T16:45,HUMAN_OBSERVATION,iNaturalist,Observations,60905598,107,GBIF
"Bradypus variegatus Schinz, 1825",-66.81609,10.505025,Venezuela (Bolivarian Republic of),Miranda,2019-12-01T11:18,HUMAN_OBSERVATION,iNaturalist,Observations,61799710,NA,GBIF
"Bradypus variegatus Schinz, 1825",-66.815803,10.508101,Venezuela (Bolivarian Republic of),Miranda,2019-12-08T07:19,HUMAN_OBSERVATION,iNaturalist,Observations,61499300,NA,GBIF
"Bradypus variegatus Schinz, 1825",-78.987313,-0.323091,Ecuador,Santo Domingo de los Tsáchilas,2019-12-13T09:43:25,HUMAN_OBSERVATION,iNaturalist,Observations,63458293,1247,GBIF
"Bradypus variegatus ephippiger Philippi, 1870",-84.691523,15.41735,Honduras,Gracias a Dios,2019-12-02T16:06,HUMAN_OBSERVATION,iNaturalist,Observations,70823090,488,GBIF
"Bradypus variegatus Schinz, 1825",-79.592681,8.899751,Panama,Panamá Oeste,2019-12-29T16:00:53,HUMAN_OBSERVATION,iNaturalist,Observations,37087751,109,GBIF
"Bradypus variegatus Schinz, 1825",-75.561042,10.397725,Colombia,Bolívar,2019-12-31T11:53:35,HUMAN_OBSERVATION,iNaturalist,Observations,75070815,5,GBIF
"Bradypus variegatus Schinz, 1825",-83.515805,10.561481,Costa Rica,Limón,2019-12-01,HUMAN_OBSERVATION,NA,NA,NA,1000,GBIF
"Bradypus variegatus Schinz, 1825",-71.157471,-12.053513,Peru,Madre de Dios,2019-12-08,HUMAN_OBSERVATION,NA,NA,NA,25,GBIF
"Bradypus variegatus Schinz, 1825",-75.586242,8.438988,Colombia,Córdoba,2019-12-20T17:23,HUMAN_OBSERVATION,iNaturalist,Observations,110990715,24,GBIF
"Bradypus variegatus Schinz, 1825",-83.611392,8.808689,Costa Rica,Puntarenas,2019-12-26T15:21,HUMAN_OBSERVATION,iNaturalist,Observations,38726143,NA,GBIF
"Bradypus variegatus Schinz, 1825",-83.47433,8.811019,Costa Rica,Puntarenas,2019-12-20T07:39:47,HUMAN_OBSERVATION,iNaturalist,Observations,148653656,2991,GBIF
"Bradypus variegatus Schinz, 1825",-79.64927,9.077711,Panama,Panamá,2019-12-25T07:09:52,HUMAN_OBSERVATION,iNaturalist,Observations,247075533,5,GBIF
"Bradypus variegatus Schinz, 1825",-84.166411,9.796346,Costa Rica,NA,2019-12-02,OCCURRENCE,NA,NA,NA,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.174544,9.789413,Costa Rica,NA,2019-12-30,OCCURRENCE,NA,NA,NA,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.652275,10.470915,Costa Rica,Alajuela,2019-12-15T17:10,HUMAN_OBSERVATION,iNaturalist,Observations,38674524,200,GBIF
"Bradypus variegatus Schinz, 1825",-83.753428,9.748917,Costa Rica,Cartago,2019-12-25T12:47,HUMAN_OBSERVATION,iNaturalist,Observations,258607171,634870,GBIF
"Bradypus variegatus Schinz, 1825",-84.027717,10.268198,Costa Rica,Heredia,2019-12-15T10:24:57,HUMAN_OBSERVATION,iNaturalist,Observations,257136872,33017,GBIF
"Bradypus variegatus Schinz, 1825",-84.006971,10.430623,Costa Rica,Heredia,2019-12-05T08:38,HUMAN_OBSERVATION,iNaturalist,Observations,268198426,309,GBIF
"Bradypus variegatus Schinz, 1825",-84.02058,10.20857,Costa Rica,Heredia,2019-12-26T11:08,HUMAN_OBSERVATION,iNaturalist,Observations,325918438,9954,GBIF
"Bradypus variegatus Schinz, 1825",-84.652275,10.470915,Costa Rica,Alajuela,2019-12-15T17:02,HUMAN_OBSERVATION,iNaturalist,Observations,38674525,200,GBIF
"Bradypus variegatus Schinz, 1825",-83.753428,9.748917,Costa Rica,Cartago,2019-12-02T14:10,HUMAN_OBSERVATION,iNaturalist,Observations,341252670,212090,GBIF
"Bradypus variegatus Schinz, 1825",-83.593941,8.484724,Costa Rica,Puntarenas,2018-01-06T08:31,HUMAN_OBSERVATION,iNaturalist,Observations,9551917,425,GBIF
"Bradypus variegatus Schinz, 1825",-84.595465,10.794775,Costa Rica,Alajuela,2018-01-23T11:14,HUMAN_OBSERVATION,iNaturalist,Observations,9598905,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.653692,10.470013,Costa Rica,Alajuela,2018-01-24T10:52,HUMAN_OBSERVATION,iNaturalist,Observations,9610260,NA,GBIF
"Bradypus variegatus Schinz, 1825",-85.057284,10.720034,Costa Rica,Alajuela,2018-01-21,HUMAN_OBSERVATION,iNaturalist,Observations,9686236,100,GBIF
